club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
NAC Breda,Barry van Galen,26,Central Midfield,Roda JC,Free transfer,in,Netherlands;,NA,Eredivisie,1996,1996/1997
NAC Breda,Jeffrey van As,24,Centre-Back,MVV Maastricht,Free transfer,in,Netherlands;,NA,Eredivisie,1996,1996/1997
NAC Breda,Richard Roelofsen,27,Centre-Forward,Roda JC,?,in,Netherlands;,NA,Eredivisie,1996,1996/1997
NAC Breda,Wilko de Vogt,20,Goalkeeper,TVC ´39,?,in,Netherlands;,NA,Eredivisie,1996,1996/1997
NAC Breda,Nico Jalink,32,Right Midfield,Sparta R.,?,in,Netherlands;,NA,Eredivisie,1996,1996/1997
NAC Breda,Paulo Da Costa Tavares,17,Midfielder,Unknown,?,in,Angola;,NA,Eredivisie,1996,1996/1997
NAC Breda,Pascal Beeken,22,Goalkeeper,RFC Seraing,?,in,Belgium;,NA,Eredivisie,1996,1996/1997
NAC Breda,Tom Kare Staurvik,26,Defensive Midfield,Rosenborg BK,?,in,Norway;,NA,Eredivisie,1996,1996/1997
NAC Breda,Earnie Stewart,27,Centre-Forward,Willem II,?,in,United States;Netherlands;,NA,Eredivisie,1996,1996/1997
NAC Breda,Edwin Gorter,32,Attacking Midfield,Vitesse,?,in,Netherlands;,NA,Eredivisie,1996,1996/1997
NAC Breda,Zlatko Arambasic,26,Centre-Forward,KV Oostende,?,in,Australia;Croatia;,NA,Eredivisie,1996,1996/1997
NAC Breda,Björn Langeveld,18,Defender,ADO Den Haag,?,in,Netherlands;,NA,Eredivisie,1996,1996/1997
NAC Breda,Jean-Claude Mukanya,28,Defender,Lommel SK,?,in,DR Congo;,NA,Eredivisie,1996,1996/1997
NAC Breda,Stanley MacDonald,30,Defender,TOP Oss,?,in,Netherlands;Suriname;,NA,Eredivisie,1996,1996/1997
NAC Breda,Remco Frijters,18,Defender,NAC Breda U21,-,in,Netherlands;,0,Eredivisie,1996,1996/1997
NAC Breda,Dominique Diroux,18,Forward,NAC Breda U19,-,in,Germany;Martinique;,0,Eredivisie,1996,1996/1997
NAC Breda,Dick van Burik,22,Centre-Back,FC Utrecht,£450k,out,Netherlands;,0.45,Eredivisie,1996,1996/1997
NAC Breda,Kees van Wonderen,27,Centre-Back,Feyenoord,Free transfer,out,Netherlands;,NA,Eredivisie,1996,1996/1997
NAC Breda,Fabian Wilnis,25,Right-Back,De Graafschap,Free transfer,out,Netherlands;Suriname;,NA,Eredivisie,1996,1996/1997
NAC Breda,Peter Remie,31,Right Winger,Eindhoven,Free transfer,out,Netherlands;,NA,Eredivisie,1996,1996/1997
NAC Breda,Ceylan Arikan,25,Midfielder,Dordrecht'90,?,out,Turkey;Netherlands;,NA,Eredivisie,1996,1996/1997
NAC Breda,Zlatko Arambasic,27,Centre-Forward,Germinal Ekeren,?,out,Australia;Croatia;,NA,Eredivisie,1996,1996/1997
NAC Breda,Edward Linskens,27,Defensive Midfield,KSC Lokeren,?,out,Netherlands;,NA,Eredivisie,1996,1996/1997
NAC Breda,Marco Sas,25,Centre-Back,Bradford,?,out,Netherlands;,NA,Eredivisie,1996,1996/1997
NAC Breda,Olaf Schaap,24,Midfielder,Unknown,?,out,Netherlands;,NA,Eredivisie,1996,1996/1997
NAC Breda,Graham Arnold,33,Centre-Forward,Sanf. Hiroshima,?,out,Australia;,NA,Eredivisie,1996,1996/1997
NAC Breda,John Achterberg,24,Goalkeeper,Eindhoven,?,out,Netherlands;,NA,Eredivisie,1996,1996/1997
NAC Breda,Yureck Persoon,23,Midfielder,Unknown,?,out,Netherlands;,NA,Eredivisie,1996,1996/1997
NAC Breda,Sander Oostrom,29,Midfielder,Pohang Steelers,?,out,Netherlands;,NA,Eredivisie,1996,1996/1997
NAC Breda,Tom Kare Staurvik,27,Defensive Midfield,Bodø/Glimt,?,out,Norway;,NA,Eredivisie,1996,1996/1997
NAC Breda,Paul Janssen,24,Defender,FC Den Bosch,?,out,Netherlands;,NA,Eredivisie,1996,1996/1997
NAC Breda,Patrick Leytens,26,Midfielder,Unknown,?,out,Netherlands;,NA,Eredivisie,1996,1996/1997
NAC Breda,Ton Lokhoff,36,Midfielder,Retired,-,out,Netherlands;,0,Eredivisie,1996,1996/1997
NAC Breda,Yassine Abdellaoui,21,Left Midfield,Rayo Vallecano,,out,Netherlands;Morocco;,NA,Eredivisie,1996,1996/1997
Roda JC Kerkrade,Regillio Vrede,23,Centre-Back,RKC Waalwijk,Free transfer,in,Netherlands;Suriname;,NA,Eredivisie,1996,1996/1997
Roda JC Kerkrade,Gerald Sibon,22,Centre-Forward,VVV-Venlo,Free transfer,in,Netherlands;,NA,Eredivisie,1996,1996/1997
Roda JC Kerkrade,Garba Lawal,22,Left Midfield,Esperance,Free transfer,in,Nigeria;,NA,Eredivisie,1996,1996/1997
Roda JC Kerkrade,Ramon van Haaren,23,Left-Back,RKC Waalwijk,Free transfer,in,Netherlands;,NA,Eredivisie,1996,1996/1997
Roda JC Kerkrade,Maarten Schops,20,Defensive Midfield,Lommel SK,Free transfer,in,Belgium;,NA,Eredivisie,1996,1996/1997
Roda JC Kerkrade,Melvin Plet,22,Defender,Dordrecht'90,?,in,Netherlands;Suriname;,NA,Eredivisie,1996,1996/1997
Roda JC Kerkrade,Jan-Pieter Martens,21,Attacking Midfield,KV Mechelen,?,in,Belgium;,NA,Eredivisie,1996,1996/1997
Roda JC Kerkrade,Hans Spillmann,27,Goalkeeper,KFC Verbr. Geel,?,in,Netherlands;,NA,Eredivisie,1996,1996/1997
Roda JC Kerkrade,Peter Van Houdt,19,Centre-Forward,Sint-Truiden,?,in,Belgium;,NA,Eredivisie,1996,1996/1997
Roda JC Kerkrade,Stephan Van der Heyden,26,Left Midfield,Club Brugge,?,in,Belgium;,NA,Eredivisie,1996,1996/1997
Roda JC Kerkrade,Rastislav Mores,20,Midfielder,Banska Bystrica,?,in,Slovakia;,NA,Eredivisie,1996,1996/1997
Roda JC Kerkrade,Arie Obdam,23,Forward,FC Volendam,?,in,Netherlands;,NA,Eredivisie,1996,1996/1997
Roda JC Kerkrade,Humphrey Rudge,18,Centre-Back,Roda JC U19,-,in,Netherlands;Suriname;,0,Eredivisie,1996,1996/1997
Roda JC Kerkrade,Johan de Kock,31,Centre-Back,FC Schalke 04,£1.58m,out,Netherlands;,1.58,Eredivisie,1996,1996/1997
Roda JC Kerkrade,Marco van Hoogdalem,24,Centre-Back,FC Schalke 04,£225k,out,Netherlands;,0.225,Eredivisie,1996,1996/1997
Roda JC Kerkrade,Barry van Galen,26,Central Midfield,NAC Breda,Free transfer,out,Netherlands;,NA,Eredivisie,1996,1996/1997
Roda JC Kerkrade,Edwin Vurens,28,Centre-Forward,FC St. Gallen,?,out,Netherlands;,NA,Eredivisie,1996,1996/1997
Roda JC Kerkrade,Anton Scheutjens,28,Goalkeeper,Go Ahead Eagles,?,out,Netherlands;,NA,Eredivisie,1996,1996/1997
Roda JC Kerkrade,Richard Roelofsen,27,Centre-Forward,NAC Breda,?,out,Netherlands;,NA,Eredivisie,1996,1996/1997
Roda JC Kerkrade,Tijani Babangida,22,Right Winger,Ajax,?,out,Nigeria;,NA,Eredivisie,1996,1996/1997
Roda JC Kerkrade,Giuseppe Canale,19,Central Midfield,Emmen,?,out,Belgium;Italy;,NA,Eredivisie,1996,1996/1997
Roda JC Kerkrade,Maurice Graef,26,Centre-Forward,NEC Nijmegen,?,out,Netherlands;,NA,Eredivisie,1996,1996/1997
Roda JC Kerkrade,Rastislav Mores,20,Midfielder,NEC Nijmegen,?,out,Slovakia;,NA,Eredivisie,1996,1996/1997
FC Utrecht,Dick van Burik,22,Centre-Back,NAC Breda,£450k,in,Netherlands;,0.45,Eredivisie,1996,1996/1997
